n;Lista wiązana;Tablica dynamiczna
48850;30;76405
48849;30;76335
48848;30;79431
48847;30;76375
48846;30;76315
48845;30;76395
48844;30;76354
48843;30;76375
48842;30;76355
48841;30;76395
48840;30;76435
48839;30;76365
48838;30;76325
48837;30;76375
48836;30;76415
48835;30;79571
48834;40;76355
48833;30;76375
48832;31;76294
48831;40;76385
48830;40;76425
48829;30;76295
48828;30;76305
48827;30;76345
48826;30;76335
48825;30;76325
48824;30;76335
48823;30;76284
48822;30;79511
48821;30;76355
48820;30;82947
48819;60;76335
48818;30;79190
48817;40;76345
48816;30;76335
48815;30;76345
48814;30;76385
48813;31;76334
48812;30;76275
48811;30;76315
48810;30;76355
48809;30;79741
48808;30;76304
48807;30;76345
48806;30;76265
48805;30;76274
48804;30;76295
48803;40;76315
48802;30;76295
48801;30;76264
48800;30;76305
48799;30;76265
48798;30;76295
48797;30;76215
48796;31;79470
48795;40;76295
48794;30;76315
48793;30;76294
48792;40;76275
48791;30;76305
48790;40;76285
48789;30;76224
48788;30;76304
48787;160;76285
48786;30;76215
48785;31;76324
48784;30;76255
48783;30;79271
48782;40;76325
48781;30;76295
48780;30;76284
48779;30;76225
48778;30;76265
48777;30;76265
48776;30;76275
48775;30;76264
48774;30;76285
48773;40;76215
48772;30;76315
48771;30;76294
48770;30;79260
48769;60;76295
48768;40;76275
48767;40;76225
48766;30;76245
48765;30;76194
48764;31;76274
48763;30;76275
48762;30;76235
48761;30;76245
48760;30;76235
48759;30;76215
48758;40;76294
48757;30;79440
48756;40;76185
48755;30;76245
48754;40;76225
48753;30;76215
48752;30;76175
48751;30;76184
48750;31;76224
48749;40;76184
48748;30;76234
48747;40;76295
48746;30;76195
48745;40;76145
48744;30;79251
48743;50;78840
48742;60;76165
48741;50;76254
48740;40;76194
48739;30;76234
48738;30;76245
48737;40;76125
48736;30;76195
48735;40;76165
48734;30;76195
48733;30;76185
48732;30;76155
48731;30;79481
48730;30;76244
48729;30;76234
48728;30;76164
48727;30;76164
48726;30;76195
48725;30;76185
48724;30;76235
48723;30;76155
48722;30;76175
48721;30;76155
48720;30;76165
48719;30;76205
48718;30;79371
48717;40;76184
48716;31;76164
48715;31;76164
48714;31;76174
48713;30;76094
48712;30;76214
48711;31;76144
48710;31;76164
48709;31;76114
48708;30;76134
48707;30;76145
48706;30;76175
48705;30;79321
48704;30;76184
48703;31;76164
48702;31;76164
48701;31;76174
48700;41;76124
48699;30;76124
48698;30;76155
48697;30;76164
48696;30;76184
48695;31;76144
48694;30;76134
48693;30;76185
48692;30;79731
48691;30;76095
48690;40;76075
48689;30;76095
48688;30;76094
48687;30;76194
48686;40;76084
48685;50;76144
48684;30;76174
48683;30;76124
48682;30;76144
48681;30;76154
48680;30;76154
48679;30;79310
48678;30;76074
48677;30;76104
48676;30;76125
48675;30;76115
48674;30;76155
48673;30;76115
48672;30;76105
48671;30;77026
48670;30;76114
48669;30;76114
48668;31;76094
48667;30;76115
48666;30;79341
48665;30;76045
48664;30;76045
48663;30;76074
48662;30;76074
48661;30;76084
48660;31;76054
48659;30;76135
48658;30;76075
48657;30;76044
48656;30;76094
48655;30;76074
48654;30;76054
48653;30;76015
48652;30;79261
48651;50;76105
48650;30;76084
48649;30;76094
48648;30;76074
48647;30;76024
48646;30;76065
48645;30;76065
48644;30;76034
48643;40;76064
48642;30;76084
48641;30;76135
48640;30;76035
48639;30;79291
48638;40;76085
48637;30;76004
48636;30;76044
48635;31;76074
48634;30;76035
48633;30;76055
48632;30;76054
48631;30;75974
48630;30;76045
48629;30;75994
48628;30;75994
48627;31;76024
48626;40;79201
48625;40;76055
48624;40;76004
48623;30;76044
48622;40;76025
48621;40;76014
48620;30;76044
48619;40;76044
48618;40;76054
48617;30;76035
48616;30;76004
48615;30;76024
48614;31;75994
48613;30;79140
48612;40;75964
48611;30;76024
48610;40;75955
48609;40;76014
48608;30;75924
48607;30;75924
48606;30;75994
48605;30;75965
48604;30;76014
48603;40;75994
48602;30;75984
48601;40;79140
48600;40;77547
48599;40;73599
48598;30;73579
48597;40;73640
48596;30;73620
48595;30;73600
48594;30;73579
48593;31;73559
48592;30;73599
48591;30;73569
48590;30;73570
48589;30;73560
48588;30;73610
48587;30;76576
48586;40;73590
48585;30;73540
48584;40;73540
48583;30;73550
48582;40;73600
48581;30;73490
48580;30;73590
48579;30;73569
48578;31;73549
48577;30;73569
48576;30;73579
48575;30;73569
48574;40;73600
48573;30;76766
48572;50;73560
48571;30;73590
48570;30;73600
48569;41;73559
48568;30;73569
48567;30;73609
48566;30;73580
48565;30;73630
48564;30;73560
48563;30;73540
48562;30;73550
48561;30;73590
48560;30;76696
48559;30;73559
48558;30;73529
48557;31;73609
48556;30;73549
48555;30;73559
48554;30;73549
48553;30;73560
48552;30;73510
