n;Lista wiązana;Tablica dynamiczna
1752;2154;1242
1753;2094;1242
1754;2194;1272
1755;2164;1243
1756;2625;1573
1757;2795;1543
1758;2425;1443
1759;2244;1263
1760;2675;1583
1761;2755;1543
1762;2194;1282
1763;2215;1573
1764;2805;1573
1765;2465;1252
1766;2255;1252
1767;2245;1262
1768;2174;1292
1769;2104;1262
1770;2195;1262
1771;2265;1262
1772;2225;1272
1773;2174;1272
1774;2225;1262
1775;2244;1282
1776;2224;1272
1777;2204;1272
1778;2284;1282
1779;2194;1272
1780;2164;1272
1781;2204;1262
1782;2144;1272
1783;2234;1292
1784;2244;1303
1785;2224;1283
1786;2244;1293
1787;2164;1273
1788;2174;1273
1789;2264;1303
1790;2264;1282
1791;2275;1282
1792;2214;1282
1793;2264;1282
1794;2194;1302
1795;2254;1283
1796;2214;1303
1797;2204;1283
1798;2194;1283
1799;2254;1283
1800;2254;1293
1801;2174;1283
1802;2335;1282
1803;2244;1282
1804;2224;1282
1805;2314;1293
1806;1492;1443
1807;1462;1402
1808;1483;1503
1809;1483;1453
1810;9348;1403
1811;1624;1553
1812;1573;1403
1813;1543;1323
1814;1463;1463
1815;1402;1353
1816;1533;1343
1817;1393;1343
1818;1453;1312
1819;1513;1463
1820;1453;1343
1821;1433;1342
1822;1423;1312
1823;1503;1392
1824;1443;1342
1825;1472;1362
1826;1432;1383
1827;1433;1513
1828;1472;1383
1829;1452;1373
1830;1413;1353
1831;1433;1403
1832;1423;1343
1833;1453;1523
1834;1463;1473
1835;1513;1463
1836;1573;1382
1837;1503;1503
1838;1503;1473
1839;1543;1563
1840;1523;1553
1841;1423;1353
1842;1433;1343
1843;1413;1372
1844;1553;1362
1845;1553;1513
1846;1573;1352
1847;1542;1412
1848;1432;1393
1849;1462;1373
1850;1472;1423
1851;1593;1412
1852;1473;1402
1853;1443;1392
1854;1413;1452
1855;1543;1453
1856;1503;1413
1857;1704;1402
1858;1453;1432
1859;1513;1402
1860;1483;1362
1861;1683;1353
1862;1583;1563
1863;1493;1432
1864;1503;1433
1865;1433;1362
1866;1493;1402
1867;1473;1453
1868;1663;1383
1869;1532;1412
1870;1603;1423
1871;1493;1393
1872;1794;1663
1873;1512;1482
1874;1483;1463
1875;1573;1583
1876;1532;1532
1877;1763;1533
1878;1523;1533
1879;1523;1613
1880;1523;1573
1881;1553;1533
1882;1483;1693
1883;1483;1573
1884;1543;1422
1885;1543;1463
1886;1613;1483
1887;1513;1593
1888;1493;1603
1889;1462;1523
1890;1543;1593
1891;1533;1533
1892;1513;1473
1893;1553;1623
1894;1533;1442
1895;1673;1433
1896;1483;1423
1897;1513;1473
1898;1552;1543
1899;1563;1673
1900;1563;1543
1901;1543;1523
1902;1543;1553
1903;1513;1563
