n;Lista wiązana;Tablica dynamiczna
1152;1107.43;23.33
1153;1146.27;23.0
1154;1101.7;23.33
1155;1060.97;22.7
1156;1232.03;24.1
1157;1104.8;23.33
1158;1100.4;22.07
1159;1133.83;22.7
1160;1153.8;23.43
1161;1109.43;21.7
1162;1102.8;23.0
1163;1092.77;24.4
1164;1143.43;23.4
1165;1230.63;21.73
1166;1265.73;23.4
1167;1128.17;22.0
1168;1158.87;22.0
1169;1144.13;23.03
1170;1142.73;22.03
1171;1161.23;21.73
1172;1140.8;21.7
1173;1172.5;23.03
1174;1109.1;23.07
1175;1134.5;22.67
1176;1159.43;21.4
1177;1196.57;23.7
1178;1182.27;24.03
1179;1102.67;22.07
1180;1164.57;22.7
1181;1108.8;22.33
1182;1133.5;22.0
1183;1157.2;22.0
1184;1151.27;22.37
1185;1148.1;22.7
1186;1118.0;23.47
1187;1186.97;23.0
1188;1122.37;22.7
1189;1102.77;23.4
1190;1148.9;22.77
1191;1153.4;23.4
1192;1174.0;23.37
1193;1154.57;22.77
1194;1133.77;23.1
1195;1087.67;22.7
1196;1159.57;22.37
1197;1200.87;24.37
1198;1130.2;22.73
1199;1177.67;23.37
1200;1217.8;22.37
1201;1106.7;23.03
1202;1157.8;23.73
1203;1137.5;22.4
1204;1174.93;22.4
1205;1157.8;22.03
1206;1146.0;23.37
1207;1190.57;22.73
1208;1170.9;22.07
1209;1241.93;22.7
1210;1201.23;22.33
1211;1130.8;22.73
1212;1216.03;22.03
1213;1161.1;24.73
1214;1166.17;22.67
1215;1172.93;21.37
1216;1195.3;120.6
1217;1171.87;24.03
1218;1146.47;24.03
1219;1110.37;22.1
1220;1157.07;22.4
1221;1186.97;23.0
1222;1180.67;22.67
1223;1191.87;20.33
1224;1147.57;21.67
1225;1232.0;23.37
1226;1142.77;23.37
1227;1226.7;24.07
1228;1140.17;22.73
1229;1126.8;22.37
1230;1214.3;22.4
1231;1188.83;22.47
1232;1151.53;22.33
1233;1186.83;21.4
1234;1173.73;23.33
1235;1269.27;21.37
1236;1201.47;22.7
1237;1254.2;23.67
1238;1218.77;22.7
1239;1237.7;22.37
1240;1170.2;22.7
1241;1160.57;24.03
1242;1186.43;22.77
1243;1172.17;23.0
1244;1218.37;22.77
1245;1235.2;22.37
1246;1232.53;22.1
1247;1221.13;21.33
1248;1257.23;21.67
1249;1196.07;22.37
1250;1152.9;24.7
1251;1258.1;23.07
1252;1214.37;21.7
1253;1157.4;22.7
1254;1253.33;22.03
1255;1190.53;21.77
1256;1191.17;22.73
1257;1199.47;22.1
1258;1213.83;22.4
1259;1235.87;22.47
1260;1218.23;23.7
1261;1181.3;23.0
1262;1216.53;21.7
1263;1288.9;24.37
1264;1235.37;22.33
1265;1198.6;23.07
1266;1199.97;23.33
1267;1250.8;22.33
1268;1249.37;22.7
1269;1241.03;23.0
1270;1268.2;22.4
1271;1171.77;22.73
1272;1257.23;22.07
1273;1191.5;22.73
1274;1209.2;21.67
1275;1258.23;22.73
1276;1218.83;22.03
1277;1259.97;22.07
1278;1231.57;23.0
1279;1244.9;23.73
1280;1212.07;22.03
1281;1207.87;22.07
1282;1255.17;22.37
1283;1189.67;21.73
1284;1311.2;23.7
1285;1265.2;23.33
1286;1362.9;24.73
1287;1237.07;22.67
1288;1249.63;23.0
1289;1224.8;21.7
1290;1264.8;22.43
1291;1231.37;22.67
1292;1207.33;22.7
1293;1244.47;23.7
1294;1209.03;23.73
1295;1243.8;22.33
1296;1245.33;23.67
1297;1264.03;22.07
1298;1348.1;23.7
1299;1239.97;23.0
1300;1270.67;23.1
1301;1260.7;21.73
1302;1265.8;24.4
1303;1249.4;23.0
1304;1292.1;21.4
1305;1230.63;23.03
1306;1240.43;24.07
1307;1251.87;24.8
1308;1249.3;22.03
1309;1263.0;23.37
1310;1290.37;22.03
1311;1358.47;22.33
1312;1258.37;23.73
1313;1253.67;22.77
1314;1252.97;22.47
1315;1257.73;22.47
1316;1243.97;23.37
1317;1232.63;23.67
1318;1282.37;23.77
1319;1268.87;24.0
1320;1257.2;22.73
1321;1345.17;22.7
1322;1274.0;22.0
1323;1271.13;22.1
1324;1377.03;22.33
1325;1287.93;22.7
1326;1270.33;24.1
1327;1294.13;21.07
1328;1380.23;22.0
