n;Lista wiązana;Tablica dynamiczna
32526;10301.23;12003.57
32527;13154.1;15253.53
32528;13132.43;15272.3
32529;11877.1;14147.83
32530;12145.57;14019.87
32531;10340.9;12222.33
32532;10411.7;12484.53
32533;13986.2;16247.1
32534;13836.97;16368.67
32535;11485.3;13441.53
32536;11595.33;13515.27
32537;12916.83;15176.5
32538;12951.47;15245.83
32539;12474.1;14532.67
32540;12511.0;14459.07
32541;11862.43;13828.57
32542;11571.23;13367.33
32543;12812.83;14876.0
32544;12793.07;14671.1
32545;11688.53;13469.03
32546;11756.23;13380.93
32547;13178.9;15466.0
32548;13214.07;15511.93
32549;12357.17;14863.5
32550;12903.47;14813.0
32551;13447.03;15531.0
32552;13236.37;15638.9
32553;10695.83;12294.7
32554;10428.4;12357.67
32555;10863.83;12810.67
32556;11046.7;12855.2
32557;11599.9;13638.83
32558;11410.3;13535.13
32559;11658.73;13779.1
32560;11763.2;13624.17
32561;11026.6;12696.7
32562;10998.4;12719.67
32563;12360.07;14068.9
32564;11992.73;14191.13
32565;10976.67;12713.97
32566;10983.8;12993.6
32567;13241.23;15631.9
32568;13253.37;15583.73
32569;12047.4;14290.43
32570;11796.97;14102.07
32571;11893.97;13760.93
32572;12066.83;13878.9
32573;9927.03;11240.93
32574;9769.7;11251.03
32575;13422.47;15201.8
32576;13050.7;15320.27
32577;11048.9;13015.6
32578;11198.23;13031.23
32579;13129.83;15304.2
32580;13303.13;15234.57
32581;11810.83;13545.57
32582;11621.3;13541.97
32583;12131.9;14243.67
32584;12020.47;14212.83
32585;11215.8;13291.13
32586;11352.23;13119.7
32587;11041.9;12925.73
32588;11113.67;13032.43
32589;11488.77;13381.03
32590;11523.2;13433.97
32591;9831.17;11429.77
32592;9575.13;11558.5
32593;11516.43;13453.5
32594;11383.2;13372.6
32595;10420.67;11970.53
32596;10414.07;12036.67
32597;12016.57;13988.73
32598;12101.17;14014.5
32599;11156.67;12930.1
32600;10922.03;12953.7
32601;11406.9;13442.1
32602;11244.33;13561.6
32603;12669.3;14877.5
32604;12472.17;14739.67
32605;13790.67;16146.2
32606;13901.3;16210.3
32607;12609.57;14739.9
32608;12498.07;14882.77
32609;9515.07;11450.63
32610;9669.8;11308.83
32611;9901.5;11591.2
32612;9946.53;11618.3
32613;12252.17;14377.37
32614;12391.73;14398.67
32615;11149.7;12769.87
32616;11257.0;12758.8
32617;13503.53;15610.3
32618;13581.4;15597.83
32619;11444.6;13245.03
32620;11202.8;13270.7
32621;13357.23;15495.57
32622;13401.37;15653.6
32623;10568.07;12355.63
32624;10557.67;12271.83
32625;11744.87;13824.1
32626;11789.63;13840.97
32627;13473.53;15563.5
32628;13403.0;15647.93
32629;11670.4;13756.43
32630;11323.43;13514.27
32631;11231.57;12950.5
32632;11411.93;12936.5
32633;12564.8;14369.23
32634;12530.03;14550.87
32635;12760.57;14861.4
32636;12827.03;14896.2
32637;12878.07;14961.07
32638;12744.83;14867.87
32639;11051.87;12731.77
32640;11041.43;12665.33
32641;10811.8;12460.53
32642;10986.93;12496.3
32643;13194.5;15817.57
32644;13167.23;15338.27
32645;12096.83;14189.23
32646;12404.63;14254.97
32647;11399.0;13297.03
32648;11372.47;13458.03
32649;10962.77;12690.03
32650;10671.47;12592.53
32651;12545.03;14667.17
32652;12407.1;14747.93
32653;11870.13;13847.23
32654;11653.17;13798.17
32655;11509.8;13518.6
32656;11456.43;13247.4
