n;Lista wiązana;Tablica dynamiczna
932;34.4;1926.03
933;35.37;1928.37
934;35.13;1931.23
935;36.73;1926.07
936;34.47;1930.1
937;36.0;1934.77
938;35.53;1933.6
939;36.07;1939.6
940;35.37;1944.1
941;35.4;1945.4
942;34.07;2036.5
943;36.73;1944.37
944;35.1;1953.3
945;36.7;1950.37
946;34.8;1947.63
947;37.73;1949.67
948;35.4;1957.07
949;35.0;1957.13
950;35.7;1957.03
951;35.77;1971.0
952;36.07;1966.43
953;35.83;1963.17
954;35.1;1970.97
955;36.1;1971.67
956;35.47;1973.73
957;35.03;1974.57
958;35.7;1976.23
959;35.03;1975.43
960;35.8;1978.3
961;34.37;1988.73
962;34.0;1984.57
963;34.37;1986.33
964;36.4;1987.77
965;36.37;1995.83
966;36.07;1996.57
967;36.0;1996.37
968;35.03;1997.1
969;36.1;1999.8
970;34.37;2001.4
971;34.73;2002.7
972;35.73;2000.93
973;35.0;2005.83
974;34.37;2007.13
975;36.1;2014.73
976;35.07;2010.37
977;34.07;2012.4
978;35.33;2018.57
979;36.4;2017.97
980;35.37;2023.13
981;36.43;2020.1
982;36.07;2022.43
983;36.13;2027.47
984;35.77;2026.47
985;34.87;2026.83
986;35.77;2035.8
987;35.73;2033.87
988;34.43;2031.8
989;35.7;2039.87
990;36.07;2039.8
991;34.7;2046.87
992;35.03;2049.3
993;36.1;2053.2
994;35.7;2052.9
995;36.7;2051.63
996;35.07;2053.23
997;36.17;2051.83
998;35.7;2061.23
999;36.1;2057.9
1000;34.67;2064.23
1001;35.1;2064.87
1002;35.07;2180.57
1003;35.67;2066.63
1004;36.4;2077.33
1005;35.67;2074.67
1006;35.7;2078.27
1007;34.67;2078.67
1008;36.37;2075.97
1009;36.4;2081.93
1010;35.4;2200.4
1011;34.73;2079.6
1012;35.4;2087.53
1013;34.4;2078.63
1014;35.43;2095.0
1015;34.5;2090.87
1016;36.03;2200.2
1017;37.1;2094.97
1018;34.73;2210.87
1019;35.4;2099.07
1020;33.77;2101.33
1021;33.37;2217.27
1022;35.7;2103.9
1023;35.83;2104.53
1024;36.77;2487.07
1025;113.3;2115.3
1026;35.73;2111.6
1027;35.8;2111.0
1028;35.33;2110.0
1029;34.77;2121.3
1030;35.77;2122.07
1031;35.37;2118.33
1032;34.4;2127.97
1033;38.77;2125.0
1034;34.37;2131.73
1035;35.03;2133.67
1036;33.4;2139.67
1037;34.77;2144.17
1038;33.77;2134.4
1039;33.73;2147.07
1040;34.73;2133.7
1041;35.43;2144.6
1042;34.33;2252.27
1043;35.43;2145.67
1044;35.33;2151.4
1045;34.73;2152.47
1046;34.37;2159.53
1047;34.73;2159.0
1048;35.0;2164.4
1049;35.13;2160.77
1050;35.03;2164.03
1051;36.4;2172.8
1052;34.03;2172.53
1053;35.43;2168.7
1054;35.07;2172.4
1055;35.07;2174.07
1056;34.47;2178.2
1057;36.03;2179.4
1058;35.67;2176.43
1059;35.7;2189.07
1060;34.4;2185.5
1061;35.03;2187.5
1062;33.4;2293.03
1063;34.37;2188.47
1064;35.7;2185.47
1065;35.4;2193.5
1066;36.1;2198.17
1067;36.67;2200.5
1068;36.77;2201.37
1069;35.7;2205.5
1070;34.07;2210.8
1071;35.8;2203.9
1072;35.03;2203.5
1073;35.47;2429.3
1074;37.0;2219.23
1075;36.33;2211.93
1076;33.73;2214.2
1077;34.73;2221.83
1078;35.4;2219.87
1079;35.1;2219.53
1080;35.67;2226.23
1081;35.37;2222.2
1082;34.03;2231.53
1083;35.43;2231.9
1084;33.37;2228.13
1085;35.0;2233.13
1086;36.03;2347.17
1087;36.0;2238.23
1088;35.03;2247.23
1089;35.37;2243.9
1090;36.03;2243.93
1091;35.73;2250.67
1092;33.03;2240.37
1093;36.7;2249.9
1094;36.1;2251.93
1095;34.17;2254.9
1096;34.67;2256.83
1097;34.1;2258.17
1098;36.4;2265.43
1099;35.73;2265.93
1100;34.07;2384.57
1101;36.03;2270.77
1102;36.03;2272.8
1103;35.73;2264.27
1104;34.47;2386.9
1105;36.07;2268.53
1106;34.03;2274.83
1107;34.8;2281.57
1108;36.1;2271.07
1109;36.03;2289.07
1110;33.37;2274.33
1111;34.43;2289.7
1112;36.07;2281.97
1113;36.1;2296.63
1114;35.07;2296.93
1115;36.8;2294.37
1116;34.7;2295.0
1117;35.33;2414.23
1118;35.03;2302.77
1119;35.4;2298.13
1120;34.7;2305.63
1121;40.47;2307.33
1122;39.77;2314.77
1123;39.4;2307.13
1124;39.03;2309.43
1125;39.1;2311.17
1126;34.73;2322.33
1127;34.07;2321.07
1128;36.03;2324.57
1129;35.67;2321.07
1130;35.77;2329.63
1131;33.37;2330.03
1132;34.4;2333.83
1133;35.47;2438.0
1134;36.0;2335.8
1135;34.33;2337.3
1136;35.1;2341.1
1137;36.33;2340.2
1138;35.8;2343.47
1139;35.77;2345.1
1140;36.0;2349.47
1141;35.73;2345.77
1142;34.4;2347.17
1143;36.37;2354.43
1144;34.77;2461.3
1145;34.67;2356.4
1146;34.1;2362.73
1147;35.4;2366.4
1148;35.37;2365.5
1149;34.07;2366.03
1150;34.43;2364.4
1151;35.0;2367.57
